12:04, Wednesday, June 10, 2015
Study name: Static 2
Units :N/m^2
Selected reference : Front Plane
Node  ,SX  ,SY  ,SZ  ,TXY  ,TXZ  ,TYZ
209  ,-1.99929e+003  ,-3.28343e+000  ,2.09661e+002  ,-5.39476e+001  ,-1.65490e+002  ,3.57221e+000
210  ,-2.03005e+003  ,5.39538e+000  ,2.22153e+002  ,-5.09394e+001  ,-2.24198e+000  ,-4.34862e-002
211  ,-1.99195e+003  ,3.38678e+000  ,2.10967e+002  ,-3.52152e+001  ,1.67361e+002  ,-1.96792e-001
212  ,-1.98189e+003  ,-3.12614e-001  ,1.68641e+002  ,-4.39811e+001  ,3.43356e+002  ,2.94469e+000
213  ,-1.94919e+003  ,-5.92222e+000  ,9.43214e+001  ,-3.24086e+001  ,5.18708e+002  ,-2.39483e+000
214  ,-1.93054e+003  ,-7.07203e-001  ,2.39325e+001  ,-6.88406e+000  ,5.95193e+002  ,-3.60957e+000
215  ,-3.40979e+003  ,2.13505e+000  ,3.95472e+000  ,2.23064e+000  ,-6.20766e+002  ,-4.46486e+000
216  ,-3.44217e+003  ,5.87346e+000  ,-6.90973e+000  ,-2.43580e+001  ,-5.46029e+002  ,-6.44974e-001
217  ,-3.45747e+003  ,-6.98009e+000  ,-4.16432e+001  ,-3.09031e+001  ,-3.69568e+002  ,-3.05448e+000
218  ,-3.49372e+003  ,-5.53990e+000  ,-6.83057e+001  ,-4.41991e+001  ,-1.69357e+002  ,-2.44289e+000
219  ,-3.50706e+003  ,-1.21720e+001  ,-7.94140e+001  ,-2.27438e+001  ,-4.96684e+000  ,-6.98727e-001
220  ,-3.49161e+003  ,-8.30077e+000  ,-6.19347e+001  ,-4.56583e+001  ,1.67855e+002  ,5.31724e+000
221  ,-3.48234e+003  ,8.27818e+000  ,-2.74321e+001  ,-3.10780e+001  ,3.63258e+002  ,-5.52640e+000
222  ,-3.45429e+003  ,3.73291e+000  ,-7.24595e+000  ,-1.45388e+001  ,5.49409e+002  ,5.98922e+000
223  ,-3.41246e+003  ,-3.67807e+000  ,9.92198e+000  ,-2.87578e-001  ,6.21997e+002  ,-3.28981e+000
224  ,-4.84390e+003  ,9.44450e+000  ,5.76513e+001  ,5.79138e+000  ,-6.17493e+002  ,4.85584e+000
225  ,-4.93222e+003  ,4.58233e+001  ,-5.69845e+001  ,2.46428e+001  ,-5.20336e+002  ,-2.99332e+000
226  ,-4.93373e+003  ,5.13564e+001  ,-2.20980e+002  ,-2.45923e+000  ,-3.32760e+002  ,-1.58781e+001
227  ,-4.92742e+003  ,3.25174e+001  ,-3.28052e+002  ,-1.40215e+001  ,-1.60331e+002  ,1.39130e-001
228  ,-5.01805e+003  ,2.13048e+002  ,-3.28729e+002  ,3.37487e+001  ,-1.66478e+001  ,7.39050e+000
229  ,-4.92166e+003  ,2.95463e+001  ,-3.45817e+002  ,-6.43093e-001  ,1.41788e+002  ,7.14197e-001
230  ,-4.96808e+003  ,3.21633e+001  ,-2.23980e+002  ,-6.69287e+000  ,3.15366e+002  ,5.32302e+000
231  ,-4.97746e+003  ,8.79656e+001  ,-6.79812e+001  ,1.44192e+001  ,5.05570e+002  ,-9.09153e+000
232  ,-4.88945e+003  ,9.34952e+001  ,9.55407e+001  ,7.10566e+001  ,6.31766e+002  ,1.22338e+001
233  ,-7.08063e+003  ,3.92286e+002  ,1.35908e+002  ,-1.34535e+002  ,-4.91856e+002  ,5.50933e+001
234  ,-6.64006e+003  ,6.40078e+002  ,-4.06050e+001  ,2.10249e+002  ,-3.73118e+002  ,-1.92608e+001
235  ,-6.76072e+003  ,6.77931e+002  ,-3.80129e+002  ,8.37519e+001  ,-2.37079e+002  ,-2.23214e+001
236  ,-6.82017e+003  ,4.37702e+002  ,-6.50827e+002  ,5.72701e+001  ,-1.24908e+002  ,-5.83746e-001
237  ,-6.39806e+003  ,3.12096e+002  ,-6.81722e+002  ,1.76250e+002  ,3.55782e+001  ,-3.70669e+001
238  ,-6.75752e+003  ,4.07355e+002  ,-6.31867e+002  ,-5.78234e+001  ,8.51528e+001  ,-1.97877e+001
239  ,-6.84408e+003  ,3.10125e+002  ,-5.67836e+002  ,8.17336e-001  ,1.56946e+002  ,4.13018e+000
240  ,-7.04811e+003  ,5.58597e+002  ,-2.32572e+002  ,-5.01125e+001  ,3.44955e+002  ,4.05454e+001
241  ,-6.39245e+003  ,2.08132e+002  ,2.74841e+002  ,2.96332e+002  ,5.20347e+002  ,-1.64871e+001
242  ,2.55590e+003  ,3.11006e+001  ,2.67419e+002  ,-5.18531e+001  ,-2.43432e+002  ,1.18710e+001
243  ,2.51523e+003  ,3.71075e+001  ,6.94487e+002  ,-6.02579e+001  ,-1.86057e+002  ,1.95949e+001
244  ,2.47122e+003  ,5.27509e+001  ,1.03769e+003  ,-8.06094e+001  ,-1.33795e+002  ,1.27138e+001
245  ,2.42529e+003  ,4.76031e+001  ,1.23018e+003  ,-6.70313e+001  ,-6.09389e+001  ,8.20049e+000
246  ,2.39045e+003  ,1.13201e+001  ,1.27790e+003  ,-2.89778e+001  ,2.66442e+000  ,-5.78230e-001
247  ,2.43600e+003  ,5.82098e+001  ,1.23456e+003  ,-8.09178e+001  ,6.91171e+001  ,-6.61088e+000
248  ,2.46097e+003  ,4.95994e+001  ,1.02851e+003  ,-7.33889e+001  ,1.29515e+002  ,-1.54844e+001
249  ,2.50389e+003  ,1.05598e+001  ,6.82612e+002  ,-3.44860e+001  ,1.98915e+002  ,-1.57697e+001
250  ,2.56299e+003  ,2.24477e+001  ,2.56624e+002  ,-2.31420e+001  ,2.47491e+002  ,-1.29296e+001
251  ,3.20396e+003  ,5.16173e+001  ,3.19837e+002  ,4.19103e+000  ,-3.46063e+001  ,1.87683e+001
252  ,3.15632e+003  ,6.24383e+001  ,7.80877e+002  ,-2.95433e+001  ,-6.12291e+001  ,2.90453e+001
253  ,3.12311e+003  ,3.57710e+001  ,1.13470e+003  ,-1.04846e+001  ,-6.20644e+001  ,1.42762e+001
254  ,3.07178e+003  ,3.86090e+001  ,1.31327e+003  ,-9.17892e+000  ,-4.26302e+001  ,4.36014e+000
255  ,3.04054e+003  ,8.49232e+001  ,1.37237e+003  ,-1.18970e+001  ,3.93176e+000  ,1.81715e+000
256  ,3.13888e+003  ,2.18759e+001  ,1.33978e+003  ,2.67206e+000  ,3.74121e+001  ,5.31031e-001
257  ,3.16142e+003  ,4.54326e+001  ,1.14294e+003  ,-1.19467e+001  ,6.64663e+001  ,-1.41429e+001
258  ,3.14570e+003  ,5.28881e+001  ,7.73893e+002  ,-5.67838e-001  ,6.31349e+001  ,-1.73246e+001
259  ,3.21822e+003  ,2.82400e+001  ,3.04061e+002  ,7.26961e+000  ,4.43027e+001  ,-1.28972e+001
260  ,2.77047e+003  ,5.13041e+001  ,2.26377e+002  ,1.50799e+001  ,1.40826e+002  ,1.82534e+001
261  ,2.72419e+003  ,3.82098e+001  ,6.01042e+002  ,5.49160e+001  ,2.83888e+001  ,2.22682e+001
262  ,2.70458e+003  ,5.83760e+001  ,8.57379e+002  ,8.74759e+001  ,-1.88468e+001  ,1.43266e+001
263  ,2.72416e+003  ,5.03354e+001  ,1.02819e+003  ,8.64343e+001  ,-2.45354e+001  ,5.21626e+000
264  ,2.73022e+003  ,3.63499e+001  ,1.06624e+003  ,6.22030e+001  ,6.16833e+000  ,-4.26682e+000
265  ,2.72555e+003  ,6.50874e+001  ,1.02964e+003  ,7.06748e+001  ,1.25841e+001  ,4.12479e+000
266  ,2.74082e+003  ,5.24814e+001  ,8.73688e+002  ,7.66300e+001  ,2.39670e+001  ,-1.29974e+001
267  ,2.76785e+003  ,6.81180e+001  ,5.96970e+002  ,1.27248e+002  ,-3.57605e+001  ,-2.35917e+001
268  ,2.73933e+003  ,8.51356e+001  ,2.48470e+002  ,9.58940e+001  ,-1.24406e+002  ,-1.61939e+001
269  ,1.51916e+003  ,4.17925e+000  ,4.48182e+001  ,4.11017e+001  ,2.03615e+002  ,9.82947e+000
270  ,1.55867e+003  ,6.06939e+000  ,1.94707e+002  ,8.94659e+001  ,6.63678e+001  ,9.73590e+000
271  ,1.56757e+003  ,4.12886e+000  ,3.16059e+002  ,1.12387e+002  ,-4.49960e+000  ,7.27020e+000
272  ,1.59251e+003  ,1.63333e+001  ,4.15980e+002  ,1.09844e+002  ,-5.30590e+000  ,4.80452e-001
273  ,1.57403e+003  ,-2.07414e+001  ,4.23557e+002  ,8.43199e+001  ,-1.85734e+000  ,2.80538e+000
274  ,1.56032e+003  ,-3.03917e+001  ,3.95626e+002  ,8.09220e+001  ,1.54030e+001  ,-7.07248e+000
275  ,1.58048e+003  ,4.26391e+000  ,3.17429e+002  ,8.52755e+001  ,2.09186e+000  ,-9.59093e+000
276  ,1.54314e+003  ,7.33511e+000  ,1.79670e+002  ,8.11439e+001  ,-7.22846e+001  ,-1.59252e+001
277  ,1.56797e+003  ,1.52496e+001  ,2.68592e+001  ,5.14967e+001  ,-2.16555e+002  ,3.27159e+000
278  ,2.93036e+002  ,-4.59676e+000  ,-1.44943e+002  ,3.60213e+001  ,1.35588e+002  ,6.32016e+000
279  ,3.73544e+002  ,-4.42112e+001  ,-2.33442e+002  ,6.50739e+001  ,5.45149e+001  ,-3.93630e+000
280  ,3.44752e+002  ,-6.37773e+000  ,-2.50776e+002  ,4.13512e+001  ,-8.11171e-001  ,-5.27863e-001
281  ,3.57508e+002  ,-5.64104e+000  ,-2.30142e+002  ,4.51842e+001  ,-8.42750e+000  ,-4.57431e+000
282  ,3.35494e+002  ,-9.41781e-001  ,-2.29128e+002  ,4.13700e+001  ,-3.66214e+000  ,-3.38251e-001
283  ,3.51016e+002  ,-1.50406e+001  ,-2.40427e+002  ,3.44163e+001  ,1.50709e+001  ,2.11660e+000
284  ,3.56090e+002  ,-9.85662e+000  ,-2.53137e+002  ,3.58831e+001  ,-5.94733e+000  ,7.48275e-001
285  ,3.47275e+002  ,-4.03396e+001  ,-2.49339e+002  ,6.06621e+001  ,-6.20753e+001  ,-4.02482e+000
286  ,2.74892e+002  ,-3.11470e+001  ,-1.60180e+002  ,3.33874e+001  ,-1.45196e+002  ,3.04151e+000
287  ,-5.69346e+000  ,4.00025e+002  ,-1.60164e+001  ,1.34811e+002  ,5.72835e+000  ,-5.97502e+001
288  ,2.23631e+001  ,1.57989e+003  ,1.85641e+000  ,2.25081e+002  ,9.34283e+000  ,-1.22231e+002
289  ,3.12763e+001  ,2.74590e+003  ,3.53178e-001  ,1.84746e+002  ,1.02205e+001  ,-1.09719e+002
290  ,1.72230e+001  ,3.30228e+003  ,-1.04889e+001  ,5.02471e+001  ,1.89224e+001  ,-4.67339e+001
291  ,-4.36031e+000  ,3.01733e+003  ,-1.29832e+001  ,-8.09132e+001  ,2.10484e+001  ,3.15243e+001
292  ,-1.02623e+001  ,2.08336e+003  ,-2.76689e+001  ,-1.33299e+002  ,1.93095e+001  ,9.03693e+001
293  ,-3.16087e+000  ,9.32262e+002  ,-1.56223e+001  ,-1.42800e+002  ,1.00873e+001  ,1.10499e+002
294  ,1.98653e+001  ,-2.28711e+002  ,3.65479e+000  ,-1.27190e+002  ,-1.20954e+000  ,1.15315e+002
295  ,1.79406e+002  ,-1.38108e+003  ,2.19188e+002  ,-1.65190e+002  ,-1.57473e+001  ,2.73810e+002
296  ,-2.07858e+003  ,-5.27395e+003  ,-2.09705e+003  ,-1.10304e+003  ,-6.62680e+001  ,-8.94107e+002
297  ,-1.75685e+003  ,-4.37014e+003  ,-2.33404e+003  ,-1.19995e+003  ,1.98878e+000  ,-3.19643e+002
298  ,-1.64495e+003  ,-4.18668e+003  ,-2.25117e+003  ,-1.17298e+003  ,-1.23729e+000  ,-8.52883e+001
299  ,-1.54885e+003  ,-4.00802e+003  ,-2.16462e+003  ,-1.13135e+003  ,-9.47694e-001  ,-2.65050e+001
300  ,-1.51065e+003  ,-3.92519e+003  ,-2.11937e+003  ,-1.10687e+003  ,-2.21171e+000  ,-8.63178e+000
301  ,-1.55135e+003  ,-3.93289e+003  ,-2.15714e+003  ,-1.09129e+003  ,-1.16388e+001  ,-1.38363e+001
302  ,-2.13622e+003  ,-4.32696e+003  ,-2.47065e+003  ,-1.23767e+003  ,-1.12719e+001  ,-2.44047e+001
303  ,-1.56373e+003  ,-4.09865e+003  ,-2.20895e+003  ,-1.13062e+003  ,-2.53996e+000  ,1.71017e+001
304  ,-1.65447e+003  ,-4.28535e+003  ,-2.30396e+003  ,-1.13669e+003  ,-1.37617e+001  ,8.33908e+001
305  ,-1.67501e+003  ,-4.36951e+003  ,-2.28433e+003  ,-1.17777e+003  ,-3.69998e+001  ,3.05377e+002
306  ,-1.68668e+003  ,-4.28618e+003  ,-1.97424e+003  ,-1.20335e+003  ,-5.13857e+000  ,7.85150e+002
307  ,2.01120e+002  ,-1.34708e+003  ,2.69316e+002  ,-1.79867e+000  ,7.64538e+001  ,-1.19594e+002
308  ,1.98131e+001  ,-1.68641e+002  ,4.44662e+001  ,-1.25712e+002  ,5.26006e-001  ,-1.35403e+002
309  ,1.38119e+001  ,9.83458e+002  ,-1.29765e+001  ,-1.54089e+002  ,-9.48465e+000  ,-1.19173e+002
310  ,1.76635e+001  ,2.11789e+003  ,-4.88949e+000  ,-1.56550e+002  ,6.83780e+000  ,-9.69981e+001
311  ,2.26157e+001  ,3.02540e+003  ,7.49022e+000  ,-8.65658e+001  ,-1.79251e+001  ,-5.79735e+001
312  ,1.58214e+001  ,3.29265e+003  ,-1.51510e+001  ,3.08413e+001  ,-1.71975e+001  ,1.91658e+001
313  ,-1.16873e+001  ,2.72816e+003  ,-1.86766e+001  ,1.71904e+002  ,-2.36984e+001  ,9.14822e+001
314  ,-3.68833e+001  ,1.56052e+003  ,-2.26893e+001  ,2.15807e+002  ,-1.64755e+001  ,1.22473e+002
315  ,-5.52832e+000  ,3.89085e+002  ,-1.48554e+001  ,1.36029e+002  ,3.54828e+000  ,8.61895e+001
316  ,3.31749e+001  ,3.13414e+003  ,2.42131e+002  ,-1.67716e+001  ,-1.29416e+001  ,8.92687e+001
317  ,1.35186e+001  ,3.09297e+003  ,6.20728e+002  ,-4.63733e+001  ,-1.89870e+001  ,4.26760e+001
318  ,3.54123e+001  ,3.03772e+003  ,9.19385e+002  ,-7.76524e+001  ,-1.32680e+001  ,1.93197e+001
319  ,4.77080e+001  ,2.99676e+003  ,1.08134e+003  ,-4.50276e+001  ,-3.88496e-001  ,1.48459e+001
320  ,7.48664e+001  ,3.03831e+003  ,1.15676e+003  ,-1.09684e+002  ,-2.69926e+000  ,-3.46968e+000
321  ,4.20158e+001  ,3.02754e+003  ,1.09690e+003  ,-7.40685e+001  ,1.07631e+001  ,-7.51873e+000
322  ,6.79480e+001  ,2.99388e+003  ,9.16214e+002  ,-5.92523e+001  ,1.73034e+001  ,-1.92174e+001
323  ,6.96327e+001  ,3.08004e+003  ,6.40041e+002  ,-6.37216e+001  ,2.69066e+001  ,-3.77138e+001
324  ,2.00210e+001  ,3.09935e+003  ,2.37518e+002  ,-7.43921e+000  ,3.00964e+001  ,-8.67046e+001
325  ,2.67041e+001  ,3.48250e+003  ,2.72595e+002  ,-2.28351e+000  ,-1.10204e+001  ,-7.86195e+001
326  ,7.46822e+001  ,3.40235e+003  ,7.13250e+002  ,-7.87394e+000  ,-3.68827e+001  ,-4.66970e+001
327  ,5.80650e+001  ,3.43231e+003  ,1.02634e+003  ,3.67425e+001  ,-1.06671e+001  ,-2.63893e+001
328  ,7.82414e+001  ,3.38885e+003  ,1.17697e+003  ,8.60174e+000  ,-6.42766e+000  ,-2.93000e+000
329  ,5.33712e+001  ,3.41253e+003  ,1.24277e+003  ,2.29781e+001  ,5.34511e+000  ,-3.10030e+000
330  ,4.05532e+001  ,3.41866e+003  ,1.17462e+003  ,1.01363e+001  ,1.71983e+000  ,5.71878e+000
331  ,1.52333e-001  ,3.44653e+003  ,1.01468e+003  ,1.31843e+001  ,1.21680e+001  ,2.01979e+001
332  ,1.15367e+001  ,3.47518e+003  ,7.04729e+002  ,1.65061e+001  ,1.15239e+001  ,4.76163e+001
333  ,1.87376e+001  ,3.48188e+003  ,2.75352e+002  ,-7.03020e-001  ,1.53174e+001  ,7.80807e+001
334  ,2.01182e+001  ,2.84305e+003  ,2.05037e+002  ,2.74849e+001  ,-1.58629e+001  ,-2.18112e+002
335  ,5.17042e+001  ,2.81745e+003  ,5.15037e+002  ,1.01675e+002  ,-2.77392e+001  ,-1.10406e+002
336  ,2.97098e+000  ,2.84336e+003  ,7.56780e+002  ,4.99082e+001  ,-2.14749e+001  ,-3.89140e+001
337  ,3.09810e+001  ,2.86831e+003  ,8.97007e+002  ,7.98139e+001  ,3.71099e+000  ,-1.37272e+001
338  ,1.61396e+001  ,2.91104e+003  ,9.57148e+002  ,6.87747e+001  ,5.12584e+000  ,1.71571e+000
339  ,4.22820e+001  ,2.87540e+003  ,9.02380e+002  ,6.45748e+001  ,6.33070e+000  ,1.03136e+001
340  ,1.33670e+001  ,2.86919e+003  ,7.70083e+002  ,4.25120e+001  ,5.83309e+000  ,4.07268e+001
341  ,4.48097e+001  ,2.88709e+003  ,5.35007e+002  ,8.20233e+001  ,2.05182e+001  ,1.03861e+002
342  ,2.26926e+001  ,2.85391e+003  ,1.92861e+002  ,3.29652e+001  ,1.03459e+001  ,2.13760e+002
343  ,-8.26815e+000  ,1.54248e+003  ,2.05377e+001  ,4.42649e+001  ,-6.22602e+000  ,-2.52384e+002
344  ,1.33471e+001  ,1.56653e+003  ,1.31313e+002  ,7.87555e+001  ,-9.74185e+000  ,-1.20440e+002
345  ,1.42827e+001  ,1.58510e+003  ,2.48866e+002  ,8.57552e+001  ,-3.96444e+000  ,-4.35299e+001
346  ,1.57370e+001  ,1.62256e+003  ,3.22868e+002  ,9.75567e+001  ,-2.88566e+000  ,-9.59293e+000
347  ,-1.57925e+001  ,1.61219e+003  ,3.36045e+002  ,8.01049e+001  ,-2.17669e+000  ,-2.32003e+000
348  ,3.38516e+000  ,1.62296e+003  ,3.14753e+002  ,9.20309e+001  ,7.81220e+000  ,8.92514e+000
349  ,4.60882e+000  ,1.56475e+003  ,2.27634e+002  ,1.21307e+002  ,6.34048e+000  ,5.16700e+001
350  ,3.07831e+000  ,1.58426e+003  ,1.23334e+002  ,9.03542e+001  ,9.57556e+000  ,1.20236e+002
351  ,-1.48111e+001  ,1.54036e+003  ,1.16283e+001  ,5.34249e+001  ,9.53275e-001  ,2.46889e+002
352  ,-1.68483e+001  ,3.03696e+002  ,-1.68665e+002  ,3.12329e+000  ,5.64122e-001  ,-1.79426e+002
353  ,-1.86384e+001  ,3.29040e+002  ,-2.69060e+002  ,2.03294e+001  ,9.72671e+000  ,-8.12976e+001
354  ,-7.43020e+000  ,3.37173e+002  ,-2.92421e+002  ,3.99583e+001  ,1.50303e+000  ,-3.12650e+001
355  ,-6.23374e+000  ,3.59305e+002  ,-2.72191e+002  ,3.98600e+001  ,8.00901e-001  ,-6.76803e+000
356  ,-5.95744e+000  ,3.60623e+002  ,-2.62763e+002  ,3.73333e+001  ,-1.72205e+000  ,1.24703e+000
357  ,-9.01314e+000  ,3.65588e+002  ,-2.74901e+002  ,3.84728e+001  ,-6.21237e-001  ,5.89303e+000
358  ,-1.94571e+001  ,3.44462e+002  ,-2.95301e+002  ,4.12544e+001  ,-5.89832e+000  ,3.33435e+001
359  ,-1.06614e+001  ,3.36483e+002  ,-2.80238e+002  ,2.99364e+001  ,1.86656e+000  ,8.54207e+001
360  ,-2.35067e+000  ,2.75564e+002  ,-1.77468e+002  ,1.92663e+001  ,-7.64918e+000  ,1.63334e+002
361  ,2.62727e+001  ,2.14322e+003  ,1.38171e+002  ,-6.51338e+001  ,-5.16565e+000  ,2.18134e+002
362  ,2.33547e+001  ,2.05681e+003  ,4.08804e+002  ,-6.40809e+001  ,-8.44627e+000  ,1.31772e+002
363  ,2.50444e+001  ,2.02798e+003  ,6.13729e+002  ,-7.62770e+001  ,-1.08939e+001  ,6.31107e+001
364  ,-4.63601e-001  ,1.99656e+003  ,7.47384e+002  ,-4.79254e+001  ,-4.18222e+000  ,1.79257e+001
365  ,-4.65775e+000  ,1.97701e+003  ,7.70468e+002  ,-4.10607e+001  ,-2.07803e+000  ,-7.17988e+000
366  ,2.59922e+001  ,2.01086e+003  ,7.49753e+002  ,-8.16690e+001  ,8.34648e+000  ,-1.94824e+001
367  ,1.41854e+001  ,2.02149e+003  ,6.16912e+002  ,-7.01624e+001  ,4.71958e+000  ,-6.66927e+001
368  ,-3.13733e+000  ,2.05897e+003  ,4.05327e+002  ,-2.78478e+001  ,1.28193e+001  ,-1.37004e+002
369  ,2.38064e+001  ,2.16252e+003  ,1.40664e+002  ,-4.05217e+001  ,4.68615e+000  ,-2.13949e+002
370  ,4.81310e+000  ,9.02630e+002  ,5.18321e+001  ,-5.22924e+001  ,-3.25949e+000  ,2.90195e+002
371  ,6.80271e+000  ,8.27540e+002  ,1.52884e+002  ,-4.21635e+001  ,-2.17774e+000  ,1.90074e+002
372  ,2.02480e+001  ,7.49133e+002  ,2.43849e+002  ,-5.01794e+001  ,-6.69277e+000  ,8.55053e+001
373  ,2.52103e+000  ,7.46422e+002  ,2.98603e+002  ,-4.51253e+001  ,-1.77345e+000  ,3.35975e+001
374  ,2.13946e+001  ,7.19952e+002  ,3.30029e+002  ,-4.53765e+001  ,-3.08663e+000  ,-1.75468e+000
375  ,1.58105e+001  ,7.61267e+002  ,3.17748e+002  ,-5.48910e+001  ,-1.80796e+000  ,-2.74183e+001
376  ,-8.92741e+000  ,7.79541e+002  ,2.50401e+002  ,-4.62400e+001  ,6.47286e+000  ,-8.44270e+001
377  ,-3.75934e-001  ,7.91354e+002  ,1.56192e+002  ,-3.21682e+001  ,6.63523e+000  ,-1.84622e+002
378  ,-5.06372e+000  ,8.88906e+002  ,5.78787e+001  ,-5.01112e+000  ,6.22431e+000  ,-2.95330e+002
379  ,1.58920e+001  ,-4.02557e+002  ,-1.20699e+001  ,-2.88583e+001  ,-3.31451e+000  ,2.63939e+002
380  ,4.82220e+000  ,-4.02450e+002  ,-8.36942e+001  ,-5.03397e+000  ,-1.97464e+000  ,1.58998e+002
381  ,9.96534e+000  ,-3.98161e+002  ,-9.51910e+001  ,1.07619e-001  ,4.76409e+000  ,6.04783e+001
382  ,1.59640e+001  ,-4.19881e+002  ,-1.08666e+002  ,-1.10497e+001  ,-5.69872e+000  ,2.32229e+001
383  ,4.22159e+000  ,-3.98454e+002  ,-1.07685e+002  ,-2.25714e+001  ,-1.69517e+000  ,-3.75606e+000
384  ,3.09136e+001  ,-4.14228e+002  ,-1.02841e+002  ,-2.89227e+001  ,5.73999e+000  ,-1.63595e+001
385  ,4.22504e+001  ,-4.31752e+002  ,-9.86583e+001  ,-8.79007e+000  ,-1.13287e+000  ,-6.84380e+001
386  ,4.73731e+001  ,-4.68703e+002  ,-5.91796e+001  ,-5.01766e+001  ,9.17481e+000  ,-1.41944e+002
387  ,4.02286e+001  ,-4.14613e+002  ,1.81665e+001  ,1.77610e+001  ,7.14305e+000  ,-2.80021e+002
388  ,2.12830e+002  ,-1.71125e+003  ,-1.22758e+001  ,4.81315e+001  ,-6.04395e+000  ,7.75634e+001
389  ,2.05864e+002  ,-1.58935e+003  ,-3.34393e+002  ,1.13701e+002  ,7.49970e+000  ,2.24135e+001
390  ,1.62996e+002  ,-1.53674e+003  ,-4.60095e+002  ,1.00789e+002  ,-3.89957e-001  ,9.13795e+000
391  ,1.36699e+002  ,-1.49960e+003  ,-4.97384e+002  ,1.10487e+002  ,7.12150e-001  ,-7.61506e-001
392  ,1.53196e+002  ,-1.49668e+003  ,-4.99537e+002  ,1.15052e+002  ,7.11685e+000  ,-1.42141e+000
393  ,2.44830e+002  ,-1.67494e+003  ,-5.08144e+002  ,-7.24278e+001  ,2.04296e+001  ,-3.04830e+000
394  ,1.42431e+002  ,-1.52119e+003  ,-4.59249e+002  ,1.19470e+002  ,-1.86231e+000  ,-9.58126e-001
395  ,8.46208e+001  ,-1.63576e+003  ,-4.08155e+002  ,1.13405e+002  ,-7.95362e+000  ,-2.57735e+001
396  ,1.41703e+002  ,-1.69126e+003  ,-9.52641e+001  ,1.19488e+002  ,2.21123e+001  ,-4.45745e+001
397  ,-9.40184e+002  ,-1.57515e+003  ,-6.51322e+002  ,-1.00307e+003  ,7.34184e+001  ,-6.86588e+002
398  ,-8.62831e+002  ,-1.56715e+003  ,-6.48935e+002  ,-9.86344e+002  ,-1.74862e+000  ,-5.03093e+002
399  ,-6.25150e+002  ,-1.35104e+003  ,-5.03594e+002  ,-7.17938e+002  ,3.33813e+001  ,-3.28197e+002
400  ,1.14445e+002  ,4.86897e+002  ,3.41315e+002  ,-3.82584e+002  ,2.51082e+001  ,-7.99885e+001
401  ,6.00098e+002  ,1.88732e+003  ,9.02706e+002  ,-4.12045e+002  ,-9.20084e+000  ,-2.50907e+002
402  ,6.01112e+002  ,1.80474e+003  ,9.16987e+002  ,-4.00127e+002  ,-1.24143e+000  ,-2.81923e+002
403  ,5.76267e+002  ,1.66485e+003  ,8.81624e+002  ,-3.70556e+002  ,-3.18136e+000  ,-2.34464e+002
404  ,4.80728e+002  ,1.47863e+003  ,7.73698e+002  ,-3.41869e+002  ,-2.47444e+000  ,-1.24838e+002
405  ,4.59933e+002  ,1.42801e+003  ,7.47341e+002  ,-3.34940e+002  ,-3.82723e+000  ,1.46170e-001
406  ,4.96946e+002  ,1.51323e+003  ,7.89719e+002  ,-3.46866e+002  ,-5.60635e+000  ,1.28075e+002
407  ,5.66643e+002  ,1.67265e+003  ,8.74585e+002  ,-3.70957e+002  ,-7.13952e+000  ,2.31529e+002
408  ,6.04523e+002  ,1.81384e+003  ,9.28941e+002  ,-4.08206e+002  ,-3.24068e+000  ,2.96967e+002
409  ,9.24104e+002  ,2.00199e+003  ,1.07604e+003  ,-5.34246e+002  ,-3.90868e+001  ,2.79673e+002
410  ,2.81996e+002  ,7.76545e+002  ,3.98301e+002  ,-3.75881e+002  ,-3.44053e+000  ,1.02818e+002
411  ,-7.32742e+002  ,-1.51724e+003  ,-6.49563e+002  ,-7.08340e+002  ,-2.12484e+001  ,3.82367e+002
412  ,-8.37309e+002  ,-1.56542e+003  ,-6.13472e+002  ,-9.78360e+002  ,-7.54668e+000  ,5.02095e+002
413  ,-1.04036e+003  ,-1.82161e+003  ,-7.60077e+002  ,-1.06080e+003  ,-2.74866e+001  ,6.38023e+002
414  ,-8.08697e+002  ,-1.15633e+003  ,-7.62573e+002  ,-8.17286e+002  ,4.38757e-001  ,1.22582e+001
415  ,-5.40445e+002  ,-8.62157e+002  ,-5.44589e+002  ,-7.36605e+002  ,2.26375e+000  ,7.29967e-001
416  ,-2.48240e+002  ,-4.82374e+002  ,-2.81850e+002  ,-4.96086e+002  ,1.10825e+000  ,-1.36058e+000
417  ,-7.66529e+002  ,-1.14410e+003  ,-7.75364e+002  ,-9.21381e+002  ,2.16823e-001  ,3.44301e+001
418  ,-5.27924e+002  ,-8.56925e+002  ,-5.40476e+002  ,-7.40644e+002  ,-2.74607e+000  ,6.39764e+001
419  ,-2.43502e+002  ,-4.94885e+002  ,-2.85914e+002  ,-5.16169e+002  ,-9.88975e-001  ,9.10733e+001
420  ,-8.22707e+002  ,-1.23317e+003  ,-8.05234e+002  ,-8.96722e+002  ,1.98554e+001  ,7.50961e+001
421  ,-5.19951e+002  ,-8.46943e+002  ,-5.34403e+002  ,-7.62824e+002  ,4.94837e+000  ,1.20977e+002
422  ,-2.29926e+002  ,-4.75530e+002  ,-2.75057e+002  ,-5.41704e+002  ,8.42257e+000  ,1.71863e+002
